PRICE,BEDS,BATH,SUBLOCALITY_ENCODED,TYPE_ENCODED
632000,4,2.0,2.0,1.0
895000,2,1.0,4.0,9.0
800000,2,1.0,6.0,0.0
725000,1,1.0,6.0,0.0
349500,1,1.0,8.0,3.0
625000,2,1.0,4.0,3.0
1090000,5,3.0,10.0,4.0
1348000,6,3.0,10.0,4.0
2975000,3,2.0,4.0,3.0
280000,1,1.0,8.0,3.0
259000,1,1.0,8.0,3.0
550000,3,1.0,4.0,0.0
12495000,4,3.0,1.0,0.0
4800000,5,6.0,3.0,4.0
398000,3,1.0,8.0,3.0
329000,2,1.0,4.0,3.0
385000,1,1.0,6.0,3.0
1325000,9,3.0,3.0,4.0
968000,3,2.0,2.0,1.0
350000,1,1.0,8.0,3.0
2750000,3,4.0,4.0,9.0
498000,1,1.0,8.0,0.0
1675000,5,2.0,3.0,2.0
525000,3,1.0,4.0,3.0
280000,1,1.0,6.0,3.0
849000,4,2.0,10.0,1.0
1250000,1,1.0,4.0,0.0
359999,3,2.0,7.0,0.0
229000,1,1.0,8.0,3.0
1002500,3,,11.0,7.0
3995000,3,2.0,4.0,3.0
1499000,6,4.0,2.0,4.0
2649000,3,3.0,4.0,0.0
385000,2,1.0,6.0,0.0
695000,1,1.0,4.0,3.0
1799000,7,2.0,11.0,4.0
585000,3,,10.0,0.0
1688000,4,3.0,10.0,9.0
359999,3,2.0,7.0,0.0
179000,1,1.0,6.0,3.0
229000,1,1.0,8.0,3.0
2100000,3,3.0,4.0,0.0
615000,3,,11.0,2.0
323000,1,1.0,6.0,3.0
880000,1,1.0,10.0,0.0
675000,3,,3.0,7.0
1500000,2,2.0,1.0,0.0
425000,3,1.0,4.0,3.0
2175000,4,4.0,4.0,3.0
1296000,2,2.0,4.0,3.0
3395000,4,3.0,4.0,3.0
450000,2,1.0,6.0,3.0
649000,3,2.0,8.0,0.0
1295000,2,2.0,4.0,9.0
1775000,2,2.0,6.0,9.0
265000,2,1.0,6.0,3.0
3595000,2,2.0,4.0,0.0
769000,2,2.0,10.0,9.0
1350000,9,3.0,11.0,4.0
797777,4,2.0,10.0,4.0
4650000,6,,3.0,9.0
680000,4,2.0,10.0,9.0
549000,4,2.0,10.0,1.0
13650000,5,,1.0,9.0
749000,3,2.0,3.0,1.0
398000,3,1.0,6.0,3.0
680000,2,2.0,8.0,0.0
499000,2,1.0,8.0,3.0
2250000,4,2.0,3.0,2.0
550000,3,2.0,2.0,9.0
4995000,6,,1.0,2.0
2650000,5,2.0,4.0,9.0
7188000,3,3.0,4.0,1.0
1500000,14,7.0,11.0,2.0
999000,1,1.0,6.0,3.0
799000,2,2.0,8.0,0.0
699000,1,1.0,18.0,0.0
940000,2,1.0,4.0,3.0
3460000,2,2.0,3.0,2.0
1395000,2,2.0,4.0,0.0
629000,3,2.0,11.0,1.0
2850000,4,,3.0,2.0
999000,1,1.0,6.0,3.0
1500000,14,7.0,11.0,2.0
940000,2,1.0,4.0,3.0
2995000,3,4.0,4.0,3.0
2750000,2,2.0,4.0,3.0
1100000,9,3.0,11.0,2.0
1395000,2,2.0,4.0,3.0
599000,3,3.0,2.0,9.0
1395000,2,2.0,4.0,0.0
1049000,6,2.0,10.0,4.0
4250000,2,2.0,4.0,0.0
925000,3,2.0,4.0,3.0
1695000,2,2.0,6.0,0.0
599000,1,1.0,8.0,0.0
1250000,2,2.0,4.0,3.0
610000,3,,6.0,0.0
2299000,8,5.0,10.0,4.0
1350000,3,,1.0,1.0
2395000,4,4.0,4.0,3.0
3750000,13,8.0,10.0,1.0
1080000,2,2.0,8.0,0.0
450000,2,1.0,6.0,9.0
2250000,10,,3.0,4.0
588888,3,2.0,8.0,3.0
279000,2,1.0,8.0,3.0
1199000,2,1.0,6.0,0.0
1390000,3,2.0,11.0,1.0
1150000,6,3.0,3.0,4.0
6350000,4,4.0,4.0,3.0
650000,2,2.0,7.0,0.0
599999,3,2.0,3.0,1.0
395000,2,1.0,7.0,3.0
299000,1,1.0,8.0,3.0
549000,2,2.0,8.0,0.0
1350000,2,2.0,6.0,0.0
499000,1,1.0,8.0,0.0
1351242,2,2.0,8.0,0.0
249000,2,1.0,6.0,3.0
479000,1,2.0,6.0,0.0
1899000,3,2.0,6.0,0.0
275000,1,1.0,8.0,3.0
2150000,2,2.0,4.0,0.0
1999000,3,3.0,4.0,3.0
1588000,5,,3.0,1.0
3200000,7,4.0,3.0,2.0
1999000,2,2.0,4.0,3.0
1745000,2,2.0,8.0,0.0
1488000,3,2.0,2.0,1.0
1494000,1,2.0,4.0,0.0
1108900,6,2.0,3.0,4.0
3200000,3,4.0,3.0,4.0
650000,3,2.0,2.0,1.0
2050000,12,8.0,3.0,2.0
1998000,19,8.0,3.0,4.0
1250000,5,4.0,2.0,1.0
749000,2,1.0,4.0,3.0
235000,3,1.0,2.0,6.0
1215000,13,7.0,11.0,4.0
399000,1,1.0,8.0,3.0
2465000,2,2.0,4.0,3.0
1200000,2,2.0,4.0,3.0
439000,3,1.0,4.0,3.0
975000,2,2.0,6.0,0.0
1499000,6,4.0,3.0,2.0
650000,3,1.0,20.0,0.0
2550000,8,4.0,3.0,2.0
3200000,6,5.0,1.0,1.0
1999999,4,4.0,4.0,0.0
460000,1,1.0,6.0,0.0
1395000,2,2.0,3.0,0.0
290000,1,1.0,8.0,3.0
1990000,6,5.0,10.0,4.0
2980000,6,3.0,3.0,2.0
3498000,2,2.0,4.0,1.0
2595000,7,6.0,2.0,1.0
599889,2,2.0,10.0,9.0
3995000,2,2.0,4.0,0.0
589000,3,,3.0,4.0
1139000,3,2.0,8.0,3.0
4500000,3,5.0,3.0,4.0
2695000,2,2.0,6.0,0.0
125000,1,1.0,7.0,3.0
625000,1,1.0,4.0,0.0
775000,4,3.0,3.0,1.0
635000,1,1.0,4.0,3.0
2375000,9,5.0,3.0,4.0
545000,1,1.0,6.0,3.0
599000,1,1.0,6.0,0.0
538000,2,2.0,18.0,3.0
342990,2,1.0,9.0,0.0
1500000,2,2.0,4.0,3.0
939000,3,2.0,3.0,1.0
3150000,4,3.0,4.0,0.0
1750000,6,3.0,3.0,4.0
360000,3,1.0,4.0,3.0
720000,3,3.0,3.0,1.0
1199999,5,3.0,3.0,1.0
710000,3,,10.0,1.0
200000,1,1.0,6.0,3.0
699000,2,2.0,6.0,3.0
1199999,5,3.0,3.0,1.0
939000,3,2.0,3.0,1.0
3000000,24,16.0,6.0,4.0
559000,3,2.0,7.0,3.0
1050000,5,4.0,2.0,4.0
2649000,3,3.0,4.0,0.0
614000,1,1.0,4.0,3.0
925000,2,2.0,8.0,0.0
800000,3,2.0,8.0,0.0
559000,1,1.0,6.0,0.0
999999,1,2.0,4.0,0.0
269000,1,1.0,6.0,3.0
838000,2,2.0,6.0,0.0
2350000,15,10.0,10.0,4.0
220000,1,1.0,8.0,3.0
729000,1,1.0,4.0,0.0
2045000,3,2.0,4.0,0.0
749000,2,2.0,10.0,0.0
189000,1,1.0,8.0,3.0
399000,1,1.0,6.0,9.0
250000,1,1.0,4.0,3.0
3695000,2,2.0,4.0,0.0
680000,3,2.0,2.0,4.0
1195000,14,6.0,3.0,4.0
2045000,3,2.0,4.0,0.0
1599999,8,4.0,10.0,4.0
495000,2,1.0,6.0,3.0
314000,1,1.0,6.0,9.0
165000,1,1.0,8.0,3.0
950000,2,2.0,4.0,0.0
975000,3,2.0,3.0,1.0
449000,1,2.0,8.0,3.0
2995000,7,,3.0,2.0
325000,1,1.0,6.0,3.0
1599000,2,2.0,4.0,0.0
649000,3,2.0,10.0,1.0
1850000,1,1.0,4.0,0.0
1395000,1,2.0,4.0,0.0
1080000,1,1.0,4.0,0.0
309000,1,1.0,10.0,3.0
1499000,8,3.0,3.0,4.0
179000,1,1.0,8.0,3.0
595000,3,1.0,4.0,6.0
849000,3,3.0,3.0,1.0
2780000,14,9.0,10.0,4.0
759000,2,2.0,6.0,0.0
549999,3,,9.0,9.0
1750000,2,2.0,6.0,0.0
4995000,3,4.0,4.0,0.0
1400000,12,4.0,3.0,1.0
725000,3,1.0,6.0,6.0
249000,2,1.0,6.0,3.0
245000,2,1.0,8.0,9.0
1500000,1,2.0,6.0,0.0
695000,2,1.0,4.0,0.0
975000,3,2.0,3.0,1.0
325000,1,1.0,6.0,3.0
15500000,5,6.0,4.0,0.0
649000,3,2.0,10.0,1.0
1995000,2,2.0,4.0,3.0
655000,3,2.0,8.0,0.0
759000,2,2.0,6.0,0.0
1799000,6,4.0,3.0,2.0
3250000,2,2.0,4.0,0.0
750000,1,1.0,4.0,3.0
1495000,5,3.0,3.0,2.0
658000,1,1.0,8.0,0.0
395000,2,1.0,8.0,3.0
1999000,4,2.0,3.0,2.0
3950000,3,2.0,4.0,3.0
4395000,5,5.0,4.0,0.0
368888,2,1.0,2.0,6.0
285000,1,1.0,7.0,3.0
1290000,6,5.0,10.0,4.0
11250000,5,6.0,4.0,1.0
458000,2,2.0,8.0,3.0
438000,2,1.0,8.0,3.0
949900,3,2.0,3.0,1.0
599000,3,2.0,2.0,1.0
7500000,4,4.0,4.0,0.0
289000,1,1.0,8.0,3.0
635000,3,1.0,4.0,1.0
1680000,5,2.0,3.0,1.0
1075000,5,2.0,10.0,4.0
580000,2,1.0,6.0,0.0
838000,4,4.0,2.0,9.0
8575000,2,2.0,4.0,0.0
2500000,3,4.0,4.0,3.0
200000,3,,3.0,0.0
2595000,3,4.0,4.0,3.0
619000,2,2.0,2.0,1.0
1200000,3,1.0,4.0,0.0
8250000,2,3.0,4.0,3.0
1150000,3,2.0,3.0,1.0
375000,1,1.0,6.0,0.0
2488000,2,2.0,4.0,0.0
625000,1,1.0,4.0,3.0
1510000,5,3.0,3.0,4.0
4500000,2,2.0,4.0,3.0
935000,1,1.0,6.0,0.0
604200,5,3.0,3.0,4.0
375000,1,1.0,8.0,3.0
339000,1,1.0,8.0,3.0
1149000,3,1.0,10.0,1.0
5200000,3,4.0,4.0,0.0
950000,3,,1.0,4.0
329000,2,1.0,6.0,3.0
279000,2,1.0,10.0,3.0
2495000,3,3.0,4.0,3.0
19995000,7,8.0,1.0,4.0
595000,2,2.0,8.0,3.0
850000,3,2.0,2.0,4.0
849990,5,3.0,10.0,1.0
799000,3,2.0,10.0,2.0
550000,1,1.0,4.0,3.0
3200000,3,,2.0,4.0
639000,3,1.0,8.0,3.0
849990,5,3.0,10.0,1.0
2199999,4,2.0,2.0,1.0
950000,9,7.0,11.0,4.0
850000,3,2.0,2.0,4.0
1099500,2,1.0,4.0,3.0
2495000,2,2.0,4.0,3.0
1500000,3,1.0,10.0,1.0
720000,2,1.0,8.0,0.0
4780000,2,2.0,4.0,0.0
760000,1,1.0,4.0,0.0
2350000,2,2.0,4.0,0.0
339999,1,1.0,8.0,3.0
220000,1,1.0,7.0,3.0
499000,1,1.0,8.0,0.0
445000,3,1.0,4.0,3.0
299000,1,1.0,8.0,3.0
4075000,3,3.0,4.0,0.0
580000,2,2.0,8.0,0.0
299900,1,1.0,7.0,3.0
995000,2,2.0,4.0,0.0
825000,6,2.0,2.0,9.0
1525000,2,2.0,8.0,0.0
222888,2,1.0,8.0,3.0
1995000,3,3.0,4.0,3.0
217000,1,1.0,8.0,3.0
468000,1,1.0,8.0,0.0
1739888,8,3.0,3.0,4.0
650000,5,2.0,11.0,1.0
1690000,10,4.0,3.0,1.0
2100000,3,8.0,6.0,4.0
7450000,3,2.0,4.0,3.0
295000,1,1.0,10.0,3.0
450000,1,1.0,8.0,3.0
995000,1,1.0,4.0,3.0
629000,3,2.0,2.0,1.0
235000,1,1.0,7.0,3.0
485000,3,1.0,4.0,1.0
1588000,2,2.0,4.0,0.0
2695000,2,2.0,4.0,1.0
585000,2,2.0,7.0,0.0
1598000,8,5.0,10.0,4.0
848880,1,1.0,4.0,0.0
268000,1,1.0,8.0,3.0
3700000,3,3.0,4.0,0.0
1125000,1,1.0,1.0,0.0
329000,2,2.0,6.0,9.0
799000,3,2.0,10.0,1.0
1380000,4,2.0,3.0,1.0
990000,2,2.0,4.0,3.0
2499000,18,12.0,10.0,4.0
2395000,4,3.0,6.0,0.0
600000,2,2.0,7.0,3.0
745000,3,2.0,7.0,3.0
8525000,4,4.0,4.0,0.0
1229000,6,5.0,2.0,4.0
799000,1,1.0,4.0,3.0
625000,4,2.0,2.0,6.0
1225000,4,4.0,3.0,2.0
299000,1,1.0,18.0,3.0
240000,1,1.0,9.0,0.0
165000,1,1.0,7.0,3.0
1285000,4,2.0,10.0,4.0
765000,1,2.0,4.0,3.0
309000,2,1.0,7.0,0.0
1250000,6,3.0,3.0,4.0
2099000,5,4.0,3.0,2.0
560000,1,1.0,4.0,3.0
3795000,3,3.0,4.0,0.0
1229000,6,5.0,2.0,4.0
269500,2,1.0,7.0,3.0
8525000,4,4.0,4.0,0.0
3275000,3,3.0,4.0,3.0
3795000,3,3.0,4.0,3.0
4150000,5,4.0,1.0,3.0
285000,1,1.0,8.0,3.0
1249949,4,4.0,2.0,1.0
649999,5,3.0,2.0,6.0
780000,3,1.0,6.0,0.0
1075000,2,2.0,6.0,0.0
345000,2,1.0,8.0,3.0
4150000,5,4.0,1.0,3.0
1075000,2,2.0,6.0,0.0
345000,2,1.0,8.0,3.0
365000,2,1.0,10.0,3.0
750000,1,1.0,6.0,0.0
1850000,2,2.0,4.0,0.0
1288000,3,,3.0,1.0
5250000,3,3.0,4.0,0.0
769000,4,3.0,3.0,4.0
925000,3,2.0,10.0,9.0
500000,1,1.0,4.0,3.0
625000,1,1.0,4.0,9.0
1375000,8,3.0,11.0,4.0
270000,2,1.0,8.0,3.0
1273000,3,3.0,10.0,4.0
15000000,6,8.0,4.0,3.0
499000,1,1.0,4.0,6.0
3585000,3,3.0,4.0,3.0
749999,9,3.0,11.0,1.0
499000,3,2.0,2.0,1.0
595000,1,1.0,6.0,0.0
5000000,3,3.0,4.0,4.0
1495000,6,2.0,10.0,2.0
2995000,2,2.0,4.0,0.0
469900,3,2.0,7.0,3.0
1995000,2,2.0,4.0,3.0
159999,1,1.0,7.0,3.0
758000,4,2.0,3.0,1.0
599999,2,2.0,11.0,1.0
749000,1,1.0,4.0,3.0
2100000,8,4.0,3.0,4.0
32000000,4,6.0,1.0,3.0
620000,3,2.0,10.0,1.0
849000,3,2.0,11.0,1.0
469900,3,2.0,7.0,3.0
1995000,2,2.0,4.0,3.0
3250000,3,3.0,4.0,3.0
338000,2,1.0,8.0,3.0
3400000,3,8.0,3.0,4.0
1575000,2,2.0,4.0,3.0
259000,1,1.0,6.0,3.0
2300000,6,4.0,3.0,1.0
975000,2,1.0,4.0,3.0
879000,4,3.0,10.0,4.0
950000,2,1.0,1.0,3.0
749999,3,3.0,6.0,0.0
639000,3,1.0,8.0,3.0
2300000,3,3.0,4.0,0.0
289000,1,1.0,8.0,3.0
1698888,10,6.0,10.0,4.0
1180000,4,3.0,3.0,4.0
6750000,2,2.0,4.0,0.0
499000,3,2.0,2.0,2.0
799000,1,1.0,4.0,0.0
600000,1,1.0,4.0,3.0
699000,4,2.0,10.0,4.0
1578000,5,3.0,10.0,1.0
849000,4,3.0,10.0,1.0
4275000,2,2.0,4.0,0.0
1550000,1,1.0,4.0,3.0
489000,7,3.0,11.0,1.0
499000,3,2.0,2.0,2.0
799000,1,1.0,4.0,0.0
600000,1,1.0,4.0,3.0
6700000,3,3.0,4.0,3.0
319000,1,1.0,6.0,3.0
10750000,10,10.0,1.0,2.0
520000,1,1.0,4.0,3.0
715000,1,1.0,4.0,3.0
689000,1,1.0,4.0,3.0
5750000,3,3.0,4.0,0.0
885000,1,1.0,4.0,3.0
899000,4,2.0,8.0,1.0
1250000,2,3.0,4.0,3.0
580000,1,,10.0,0.0
1825000,3,2.0,4.0,3.0
249000,1,1.0,8.0,9.0
1175000,7,,3.0,1.0
232000,1,1.0,8.0,3.0
1100000,2,1.0,4.0,0.0
1695000,6,4.0,10.0,4.0
300000,2,1.0,7.0,3.0
4999000,2,2.0,4.0,0.0
1690000,7,7.0,10.0,4.0
849999,4,2.0,3.0,4.0
1695000,3,2.0,6.0,0.0
3900000,4,4.0,3.0,4.0
669000,2,1.0,2.0,4.0
1900000,14,6.0,3.0,4.0
350000,3,1.0,4.0,3.0
875000,1,1.0,4.0,3.0
489000,3,1.0,4.0,3.0
2800000,3,2.0,4.0,0.0
949000,2,1.0,4.0,9.0
675000,3,,3.0,7.0
459000,1,1.0,6.0,0.0
899000,2,1.0,4.0,3.0
13650000,6,2.0,1.0,2.0
21000000,5,,4.0,3.0
15900000,4,4.0,4.0,0.0
4995000,3,4.0,4.0,0.0
2250000,3,1.0,4.0,0.0
989000,3,1.0,6.0,0.0
309999,1,1.0,8.0,3.0
4880000,3,3.0,4.0,0.0
600000,1,1.0,10.0,0.0
5400000,3,4.0,1.0,0.0
265000,1,1.0,7.0,3.0
240000,1,1.0,8.0,3.0
1790000,4,5.0,10.0,2.0
225000,1,1.0,6.0,3.0
1299000,6,,2.0,4.0
1625000,1,2.0,4.0,0.0
420000,3,1.0,4.0,3.0
385000,2,1.0,9.0,0.0
2720000,8,4.0,10.0,4.0
1396000,4,4.0,2.0,1.0
1195000,3,3.0,3.0,4.0
620000,3,1.0,4.0,3.0
300000,3,1.0,4.0,3.0
539000,1,1.0,4.0,3.0
599000,1,2.0,1.0,3.0
5200000,2,3.0,0.0,0.0
650000,1,1.0,4.0,3.0
5600000,5,4.0,4.0,3.0
700000,1,1.0,1.0,9.0
469000,3,2.0,2.0,6.0
1950000,2,2.0,4.0,3.0
729888,2,2.0,8.0,3.0
2225000,7,5.0,3.0,4.0
890000,6,5.0,11.0,4.0
949000,4,2.0,3.0,1.0
650000,3,2.0,2.0,1.0
16500000,5,6.0,1.0,2.0
579999,3,2.0,2.0,1.0
1499000,3,,6.0,7.0
535000,3,2.0,8.0,3.0
1250000,2,2.0,4.0,3.0
1388000,4,2.0,3.0,4.0
845000,1,1.0,4.0,3.0
550000,1,1.0,8.0,0.0
2599000,3,6.0,3.0,4.0
498000,2,2.0,8.0,3.0
840000,3,2.0,11.0,1.0
1250000,2,2.0,4.0,3.0
845000,1,1.0,4.0,3.0
890000,6,5.0,11.0,4.0
949000,4,2.0,3.0,1.0
2800000,2,2.0,4.0,3.0
699000,1,1.0,4.0,3.0
225000,3,1.0,6.0,9.0
4995000,3,4.0,1.0,3.0
2800000,3,3.0,6.0,0.0
4100000,5,3.0,1.0,2.0
725000,2,2.0,8.0,0.0
349999,2,1.0,6.0,3.0
280000,2,1.0,7.0,3.0
689000,4,2.0,4.0,4.0
595000,2,2.0,8.0,0.0
3200000,6,,1.0,4.0
15990000,8,8.0,4.0,2.0
2350000,2,2.0,4.0,0.0
369000,1,1.0,8.0,3.0
705000,1,1.0,8.0,0.0
599999,3,2.0,2.0,2.0
488888,2,2.0,8.0,3.0
600000,2,2.0,4.0,3.0
1300000,2,2.0,3.0,0.0
925000,4,4.0,2.0,9.0
1675000,2,2.0,4.0,0.0
499998,3,3.0,11.0,1.0
1395000,2,2.0,8.0,0.0
1450000,1,2.0,4.0,3.0
1488000,5,3.0,10.0,4.0
439000,3,1.0,4.0,3.0
674999,3,2.0,2.0,1.0
3950000,3,2.0,4.0,3.0
925000,4,4.0,2.0,9.0
329000,1,1.0,8.0,3.0
1300000,2,2.0,3.0,0.0
685000,3,2.0,2.0,1.0
589000,3,2.0,11.0,1.0
599000,3,1.0,4.0,3.0
1325000,4,2.0,10.0,4.0
2495000,1,2.0,4.0,0.0
1299999,6,,3.0,1.0
1050000,6,4.0,3.0,4.0
799000,3,1.0,3.0,1.0
31500000,3,,3.0,4.0
399000,1,2.0,8.0,9.0
399000,1,1.0,10.0,0.0
1095000,2,2.0,4.0,0.0
14950000,4,4.0,4.0,0.0
1195000,1,1.0,4.0,0.0
300000,3,1.0,8.0,3.0
565000,1,1.0,4.0,3.0
649000,3,,1.0,0.0
815000,3,2.0,6.0,0.0
1250000,5,5.0,10.0,4.0
3900000,2,2.0,4.0,0.0
795000,2,1.0,4.0,0.0
970000,4,2.0,10.0,1.0
478000,1,1.0,6.0,3.0
999000,8,3.0,11.0,4.0
2499000,2,2.0,4.0,1.0
460000,3,1.0,4.0,0.0
669000,3,2.0,2.0,6.0
6900000,3,4.0,4.0,3.0
499000,2,1.0,11.0,1.0
1250000,2,2.0,4.0,9.0
1000000,8,3.0,11.0,1.0
534900,1,1.0,6.0,0.0
1175000,6,3.0,3.0,4.0
865000,5,3.0,3.0,4.0
1249000,4,2.0,10.0,0.0
1500000,3,2.0,6.0,9.0
10750000,8,9.0,1.0,2.0
495000,2,2.0,8.0,3.0
249000,3,1.0,8.0,3.0
319000,1,1.0,8.0,3.0
338000,1,1.0,8.0,3.0
1095000,3,2.0,4.0,3.0
625000,1,1.0,8.0,0.0
1650000,2,2.0,6.0,0.0
1575000,1,2.0,6.0,0.0
459000,3,1.0,8.0,0.0
6300000,2,2.0,4.0,3.0
375000,2,1.0,7.0,3.0
749000,2,1.0,4.0,3.0
410000,2,1.0,8.0,3.0
8100000,5,4.0,4.0,3.0
2200000,6,4.0,4.0,4.0
399000,1,1.0,6.0,3.0
549000,6,4.0,10.0,9.0
625000,2,1.0,8.0,3.0
700000,2,2.0,6.0,9.0
495000,1,1.0,4.0,6.0
1399995,6,5.0,3.0,4.0
375000,1,1.0,6.0,3.0
270000,1,1.0,8.0,3.0
389990,2,1.0,9.0,0.0
1700000,3,,11.0,4.0
700000,4,2.0,11.0,1.0
2695000,4,2.0,4.0,3.0
499000,3,2.0,2.0,2.0
375000,3,1.0,8.0,0.0
8950000,3,4.0,4.0,0.0
559000,2,1.0,4.0,3.0
3995000,3,3.0,0.0,0.0
695000,2,2.0,4.0,3.0
715000,4,2.0,11.0,4.0
929888,3,2.0,10.0,1.0
948000,3,2.0,10.0,1.0
999000,4,2.0,10.0,1.0
2499000,12,6.0,4.0,4.0
1025000,7,2.0,11.0,4.0
4195000,6,17.0,11.0,4.0
167999,1,1.0,7.0,3.0
250000,3,1.0,4.0,9.0
1345000,1,2.0,4.0,0.0
634999,4,2.0,11.0,1.0
1675000,2,2.0,4.0,3.0
410000,1,1.0,4.0,3.0
3550000,4,4.0,4.0,0.0
900000,1,1.0,4.0,3.0
5500000,4,4.0,4.0,0.0
600000,6,2.0,11.0,4.0
2599000,8,,3.0,4.0
288000,1,1.0,8.0,3.0
2750000,2,2.0,4.0,0.0
750000,2,1.0,4.0,3.0
2150000,3,2.0,4.0,3.0
3995000,1,2.0,4.0,0.0
1398000,4,,10.0,1.0
849000,2,2.0,6.0,0.0
995000,1,1.0,6.0,0.0
899000,2,1.0,4.0,3.0
519000,2,1.0,6.0,3.0
519000,2,1.0,6.0,3.0
995000,1,1.0,6.0,0.0
659000,1,1.0,4.0,3.0
15000000,2,2.0,4.0,0.0
1080000,5,2.0,11.0,4.0
599000,1,1.0,4.0,6.0
1195000,1,2.0,6.0,0.0
1059000,2,2.0,4.0,3.0
1200000,9,,3.0,4.0
24500000,4,6.0,4.0,0.0
490000,1,1.0,12.0,0.0
580000,1,1.0,4.0,3.0
465000,3,2.0,2.0,2.0
499500,3,1.0,4.0,0.0
225000,3,,2.0,7.0
7995000,4,4.0,4.0,0.0
529000,3,1.0,4.0,0.0
378023,3,1.0,4.0,3.0
309000,2,1.0,7.0,3.0
295500,1,1.0,7.0,3.0
21000000,3,,1.0,1.0
749000,3,2.0,2.0,1.0
1125000,3,1.0,4.0,0.0
795000,3,1.0,4.0,3.0
872500,1,1.0,4.0,3.0
654250,2,1.0,8.0,0.0
749000,3,,3.0,1.0
699000,5,,11.0,4.0
1350000,1,2.0,4.0,0.0
995000,1,1.0,6.0,0.0
460000,2,1.0,8.0,3.0
899000,2,1.0,4.0,3.0
10500000,7,10.0,1.0,2.0
21000000,3,,1.0,1.0
1125000,3,1.0,4.0,0.0
829999,3,,2.0,1.0
1950000,2,2.0,4.0,3.0
740000,2,2.0,4.0,3.0
654250,2,1.0,8.0,0.0
795000,3,1.0,4.0,3.0
872500,1,1.0,4.0,3.0
518000,1,1.0,10.0,0.0
500000,1,1.0,4.0,3.0
1175000,3,1.0,4.0,9.0
275000,2,1.0,11.0,3.0
550000,3,1.0,4.0,3.0
2500000,3,,1.0,4.0
2000000,8,,3.0,4.0
975000,3,2.0,3.0,1.0
279000,1,1.0,8.0,3.0
1058000,3,2.0,10.0,9.0
189000,3,1.0,6.0,3.0
3450000,3,4.0,4.0,3.0
550000,2,2.0,8.0,0.0
1499000,5,2.0,10.0,4.0
1299999,4,2.0,10.0,4.0
219000,1,1.0,8.0,3.0
2600000,3,2.0,4.0,0.0
825900,3,2.0,2.0,1.0
370000,1,1.0,6.0,3.0
569000,2,1.0,3.0,1.0
890000,4,3.0,3.0,4.0
749000,3,,3.0,1.0
555000,3,,2.0,9.0
799000,3,2.0,3.0,4.0
2300000,3,3.0,4.0,4.0
799000,3,2.0,3.0,1.0
2000000,8,,3.0,4.0
2500000,2,2.0,6.0,0.0
2600000,3,2.0,4.0,0.0
799000,6,,11.0,4.0
349000,2,1.0,10.0,0.0
1299999,6,5.0,10.0,9.0
1380000,12,3.0,10.0,4.0
499000,3,1.0,4.0,0.0
4750000,3,,4.0,3.0
285000,1,1.0,8.0,3.0
789000,3,,4.0,0.0
370000,3,1.0,4.0,3.0
1700000,3,7.0,3.0,4.0
1950000,2,4.0,4.0,3.0
945000,2,2.0,4.0,0.0
2999999,15,9.0,3.0,4.0
599000,1,1.0,4.0,3.0
245000,1,1.0,10.0,3.0
1275000,1,1.0,1.0,3.0
598125,2,1.0,8.0,0.0
349000,1,1.0,6.0,3.0
